Date,AAPL,MSFT,GOOGL,NVDA,META,ADBE,CRM,INTC,JPM,BAC,WFC,GS,MS,V,MA,JNJ,UNH,PFE,ABBV,TMO,MRK,AMZN,WMT,HD,NKE,COST,MCD,SBUX,XOM,CVX,COP,EOG,BA,CAT,GE,UPS
2020-12-17 00:00:00-05:00,125.28331756591797,210.54222106933594,86.37288665771484,13.30383586883545,272.57598876953125,495.3599853515625,223.56826782226562,45.78887939453125,105.10301971435547,25.550168991088867,26.26466941833496,217.05386352539062,55.13214111328125,203.65943908691406,327.4945068359375,133.2790069580078,314.93011474609375,29.79889488220215,86.31181335449219,458.8746032714844,64.98458099365234,161.8040008544922,45.50059509277344,242.55416870117188,130.83778381347656,350.3592834472656,191.1326904296875,92.21903991699219,35.53664779663086,71.48433685302734,35.05497360229492,40.97292709350586,221.24000549316406,162.9202423095703,53.02112579345703,141.9455108642578
2020-12-18 00:00:00-05:00,123.29747009277344,209.74578857421875,85.66374969482422,13.234783172607422,274.48260498046875,502.95001220703125,225.06253051757812,42.905033111572266,104.58484649658203,25.408370971679688,25.854700088500977,215.01144409179688,54.71440505981445,203.7847900390625,330.82861328125,134.05113220214844,311.8976135253906,29.524639129638672,85.9497299194336,460.5919189453125,64.74846649169922,160.08250427246094,45.45388412475586,239.43780517578125,127.8392105102539,347.2462463378906,191.8731231689453,92.28157043457031,34.92365646362305,70.49791717529297,34.228084564208984,40.67436981201172,219.75,164.54791259765625,52.72846603393555,142.50680541992188
2020-12-21 00:00:00-05:00,124.82579040527344,213.58396911621094,86.0776138305664,13.294861793518066,270.8977355957031,498.3900146484375,224.11253356933594,41.910614013671875,108.51072692871094,26.356643676757812,26.335968017578125,228.1982421875,57.826107025146484,201.5667266845703,325.0350646972656,132.75843811035156,309.77752685546875,29.28957748413086,85.34081268310547,456.84149169921875,64.55307006835938,160.3090057373047,45.460105895996094,239.9158935546875,134.11573791503906,345.3255310058594,188.83106994628906,91.97779846191406,34.286163330078125,69.60847473144531,33.61000442504883,39.34658432006836,219.30999755859375,163.82044982910156,52.533355712890625,140.39988708496094
2020-12-22 00:00:00-05:00,128.37889099121094,214.87933349609375,85.36600494384766,13.241015434265137,265.2371826171875,504.1700134277344,228.7635955810547,41.73884582519531,106.85957336425781,25.886938095092773,25.810138702392578,222.07994079589844,56.81159591674805,198.5095977783203,322.96453857421875,132.4981689453125,308.791259765625,28.788103103637695,84.59201049804688,459.13128662109375,64.65890502929688,160.3260040283203,44.90886688232422,239.0747833251953,132.6536865234375,342.5437927246094,189.0540771484375,91.50423431396484,33.70587158203125,68.20968627929688,32.59937286376953,38.38019943237305,218.77999877929688,160.56512451171875,51.7529296875,142.00245666503906
2020-12-23 00:00:00-05:00,127.4832763671875,212.07748413085938,85.76350402832031,12.97276782989502,266.2501220703125,496.9100036621094,225.06253051757812,42.10045623779297,109.84571075439453,26.631376266479492,27.048952102661133,227.7276153564453,58.15004348754883,197.98886108398438,320.0386047363281,131.82147216796875,311.16943359375,29.336593627929688,84.98698425292969,452.3607177734375,64.93572235107422,159.2635040283203,44.60367965698242,238.87118530273438,132.0111541748047,342.411376953125,189.14332580566406,91.19151306152344,34.13904571533203,69.28507232666016,33.47637176513672,39.34658432006836,219.69000244140625,162.2382354736328,52.97235107421875,140.44056701660156
2020-12-24 00:00:00-05:00,128.4664764404297,213.7374267578125,86.0577621459961,12.95730972290039,265.5450439453125,499.8599853515625,223.42971801757812,42.55247116088867,109.3626480102539,26.551610946655273,26.594425201416016,227.47010803222656,58.0477409362793,201.26779174804688,326.61956787109375,132.28126525878906,314.1189880371094,29.203378677368164,84.97052001953125,452.1140441894531,65.24510192871094,158.63450622558594,44.69086837768555,239.8538818359375,131.86215209960938,344.95654296875,188.58126831054688,91.1468505859375,34.00010299682617,68.99398040771484,32.983577728271484,38.96945571899414,217.14999389648438,163.2748260498047,51.948028564453125,140.0745086669922
2020-12-28 00:00:00-05:00,133.06117248535156,215.85806274414062,88.03285217285156,12.863824844360352,275.0785217285156,498.95001220703125,222.3015899658203,42.55247116088867,110.08284759521484,26.702274322509766,26.674636840820312,230.5159454345703,58.013648986816406,205.05776977539062,334.85308837890625,132.9059295654297,318.8751220703125,28.850778579711914,85.12683868408203,454.7195129394531,65.49746704101562,164.197998046875,45.226531982421875,238.37539672851562,132.6350555419922,351.0877685546875,190.92750549316406,93.22869873046875,34.11452865600586,68.64631652832031,32.824886322021484,38.45090103149414,216.08999633789062,162.19277954101562,51.89925765991211,139.3992919921875
2020-12-29 00:00:00-05:00,131.2894744873047,215.08082580566406,87.22891235351562,12.906950950622559,274.8600158691406,502.1099853515625,220.144287109375,44.649810791015625,109.79301452636719,26.59592628479004,26.540952682495117,229.11293029785156,57.72378921508789,206.73580932617188,336.98193359375,133.73011779785156,320.1655578613281,29.0310001373291,86.15546417236328,456.8217468261719,66.28720092773438,166.10000610351562,44.94002151489258,235.666259765625,131.83424377441406,352.658447265625,189.75885009765625,94.3813247680664,33.73039245605469,68.41183471679688,32.632781982421875,38.238773345947266,216.25,160.6287841796875,51.509029388427734,137.50387573242188
2020-12-30 00:00:00-05:00,130.17002868652344,212.71075439453125,86.16148376464844,13.108884811401367,269.9841003417969,497.45001220703125,220.0848846435547,44.071231842041016,110.10042572021484,26.5693359375,26.514217376708984,230.39161682128906,57.83461380004883,210.58372497558594,345.6238098144531,135.38723754882812,317.9902648925781,28.788103103637695,86.62451171875,455.70648193359375,65.61145782470703,164.29249572753906,44.90264892578125,234.8428955078125,131.84353637695312,354.2952880859375,188.73294067382812,94.68511962890625,34.00010299682617,68.99398040771484,33.41790008544922,39.72370147705078,216.6699981689453,163.71133422851562,52.24069595336914,135.22610473632812
2020-12-31 00:00:00-05:00,129.1673583984375,213.42083740234375,86.97484588623047,13.018391609191895,271.26513671875,500.1199951171875,220.2135467529297,45.038536071777344,111.60225677490234,26.86179542541504,26.897445678710938,234.17449951171875,58.422847747802734,210.94056701660156,346.9750061035156,136.54115295410156,323.2349548339844,28.842952728271484,88.1715316772461,459.7037048339844,66.59656524658203,162.84649658203125,44.893310546875,235.16162109375,131.74110412597656,356.4998779296875,191.4270782470703,95.58758544921875,33.68952560424805,68.2824478149414,33.40119934082031,39.181583404541016,214.05999755859375,165.51174926757812,52.679691314697266,136.9913787841797
2021-01-04 00:00:00-05:00,125.97447204589844,208.88223266601562,85.65929412841797,13.076725959777832,267.07440185546875,485.3399963378906,218.01666259765625,44.902931213378906,110.54833221435547,26.613649368286133,26.469650268554688,235.32005310058594,58.252349853515625,210.0050811767578,341.6771240234375,135.7776641845703,322.1473083496094,28.842952728271484,86.73971557617188,465.6648864746094,65.9126968383789,159.3314971923828,45.634521484375,233.6565704345703,130.46533203125,359.6885070800781,187.53750610351562,92.12076568603516,33.91837692260742,68.49266815185547,33.05039978027344,39.173736572265625,202.72000122070312,165.6299591064453,51.07003402709961,133.24935913085938
2021-01-05 00:00:00-05:00,127.53196716308594,209.0836944580078,86.35005950927734,13.367156982421875,269.09033203125,485.69000244140625,219.2140655517578,45.752716064453125,111.14985656738281,26.817487716674805,27.209383010864258,240.5858612060547,59.24126052856445,206.87081909179688,337.7207336425781,137.3739776611328,317.8150939941406,29.14070701599121,87.63663482666016,471.4879455566406,66.02667999267578,160.92550659179688,45.391597747802734,235.54232788085938,131.517578125,355.515869140625,188.66152954101562,92.424560546875,35.5529899597168,70.3442611694336,34.946388244628906,42.363563537597656,211.6300048828125,166.98484802246094,52.533355712890625,131.3945770263672
2021-01-06 00:00:00-05:00,123.23905181884766,203.66229248046875,85.49800109863281,12.579126358032227,261.4834289550781,466.30999755859375,213.89993286132812,46.1956901550293,116.36898803710938,28.492467880249023,29.134441375732422,253.56837463378906,62.81331253051758,205.04811096191406,337.8470764160156,138.66673278808594,331.1526184082031,28.88995933532715,86.87960052490234,478.88018798828125,67.06875610351562,156.91900634765625,45.67500305175781,236.88804626464844,132.56056213378906,350.1037902832031,188.23336791992188,93.09469604492188,36.460205078125,72.60820770263672,36.341243743896484,43.259239196777344,211.02999877929688,176.27793884277344,55.411231994628906,131.00405883789062
2021-01-07 00:00:00-05:00,127.44441223144531,209.45791625976562,88.05171203613281,13.30657958984375,266.87579345703125,477.739990234375,215.71092224121094,47.18107604980469,120.19046020507812,29.1216983795166,29.79395294189453,258.9852600097656,63.88747024536133,206.19577026367188,340.5236511230469,139.13522338867188,336.4619140625,29.038833618164062,87.8094482421875,493.8029479980469,68.4039535522461,158.10800170898438,45.6718864440918,235.72825622558594,134.98175048828125,348.11676025390625,189.10760498046875,92.3441162109375,36.74626541137695,72.94780731201172,37.33517837524414,46.056236267089844,212.7100067138672,176.61434936523438,54.972232818603516,129.3446044921875
